0.1	-0.0108784503596042
0.2	-0.007782209763680233
0.3	-0.00526932257017385
0.4	-0.003320064383436562
0.5	-0.0019045653798339113
0.6	-0.0009696836855320721
0.7	-0.00043197572832580583
0.7999999999999999	-0.0001775827221893074
0.8999999999999999	-0.00007447534605717226
0.9999999999999999	-5.999798351113254e-12
1.1	0.00012165310191317169
1.2	0.0002914889760950017
1.3	0.00044729214800492273
1.4	0.0005288823463868904
1.5	0.0005473667842423313
1.6	0.0005443913214196137
1.7	0.00044839328069833556
1.8	0.0001325394878009441
